TradeDate,ATM_IV_5_40D,ATM_IV_10_40D,ATM_IV_30_40D
19920522,0.040284,0.057709,0.077111
19920526,0.043813,0.062962,0.078977
19920527,0.043442,0.063052,0.083027
19920528,0.041338,0.06063 ,0.076991
19920529,0.042292,0.059272,0.077537
19920601,0.042033,0.062579,0.081297
19920602,0.041441,0.060215,0.078373
19920603,0.044106,0.060454,0.080997
19920604,0.042931,0.060125,0.080614
19920605,0.038099,0.054309,0.070271
19920608,0.037642,0.053824,0.070412
19920609,0.034716,0.053448,0.073708
19920610,0.035917,0.055056,0.075297
19920611,0.034315,0.049711,0.070055
19920612,0.03096 ,0.046831,0.062763
19920615,0.031712,0.048414,0.064457
19920616,0.031196,0.047469,0.062575
19920617,0.031058,0.046836,0.061117
19920618,0.031711,0.043868,0.059947
19920619,        ,        ,        
19920622,0.042559,0.059246,0.076604
19920623,0.042878,0.060254,0.076034
19920624,0.041827,0.05928 ,0.074026
19920625,0.042588,0.060412,0.07528 
19920626,0.043211,0.058418,0.075032
19920629,0.045421,0.059434,0.078758
19920630,0.044841,0.060896,0.07907 
19920701,0.042431,0.059847,0.078628
19920702,0.04036 ,0.054961,0.073696
19920706,0.041778,0.057357,0.077547
19920707,0.041909,0.057664,0.074618
19920708,0.042449,0.058772,0.075292
19920709,0.043641,0.058794,0.077148
19920710,0.042842,0.05756 ,0.076438
19920713,0.044115,0.060038,0.076694
19920714,0.041725,0.059757,0.075451
19920715,0.043789,0.057601,0.075791
19920716,0.04385 ,0.060943,0.079092
19920717,0.044021,0.061513,0.081199
19920720,0.045343,0.064397,0.085102
19920721,0.046036,0.063908,0.079653
19920722,0.046997,0.062176,0.084495
19920723,0.049617,0.06745 ,0.086566
19920724,0.052075,0.069057,0.088854
19920727,0.05202 ,0.06971 ,0.090361
19920728,0.048116,0.070863,0.090021
19920729,0.047098,0.072526,0.092879
19920730,0.050251,0.076664,0.089816
19920731,0.050953,0.077216,0.088769
19920803,0.052185,0.080093,0.093078
19920804,0.052991,0.077734,0.093152
19920805,0.050833,0.079744,0.092422
19920806,0.051855,0.078674,0.096369
19920807,0.049546,0.070309,0.085134
19920810,0.05307 ,0.075349,0.092498
19920811,0.048478,0.078046,0.091106
19920812,0.049071,0.077193,0.096257
19920813,0.050047,0.073722,0.084682
19920814,0.046522,0.067942,0.08172 
19920817,        ,        ,        
19920818,        ,        ,        
19920819,        ,        ,        
19920820,        ,        ,        
19920821,        ,        ,        
19920824,0.051855,0.073184,0.089619
19920825,0.053448,0.075938,0.091091
19920826,0.050908,0.07317 ,0.085228
19920827,0.050191,0.069501,0.084444
19920828,0.048911,0.072138,0.081632
19920831,0.048816,0.069406,0.084125
19920901,0.048776,0.070108,0.08199 
19920902,0.049477,0.069672,0.080415
19920903,0.048968,0.068189,0.081578
19920904,0.043502,0.063495,0.075648
19920908,0.046579,0.067977,0.083724
19920909,0.047142,0.067242,0.078794
19920910,0.046047,0.064577,0.080263
19920911,0.041861,0.062203,0.073808
19920914,0.045527,0.065061,0.078168
19920915,0.045646,0.062451,0.078485
19920916,0.047561,0.065305,0.079681
19920917,0.043212,0.061876,0.074692
19920918,        ,        ,        
19920921,0.053333,0.076813,0.09195 
19920922,0.054542,0.080222,0.096951
19920923,0.059593,0.078867,0.09813 
19920924,0.057507,0.076568,0.095223
19920925,0.057056,0.077778,0.09338 
19920928,0.05847 ,0.080784,0.096824
19920929,0.060747,0.08096 ,0.098951
19920930,0.059952,0.082516,0.10237 
19921001,0.063619,0.085002,0.1036  
19921002,0.05996 ,0.082044,0.098907
19921005,0.063778,0.084868,0.105   
19921006,0.063362,0.084763,0.10426 
19921007,0.063429,0.085136,0.10393 
19921008,0.061609,0.086209,0.10317 
19921009,0.061093,0.085488,0.10304 
19921012,0.063676,0.089157,0.1074  
19921013,0.064926,0.087219,0.10379 
19921014,0.064696,0.085515,0.10203 
19921015,0.062208,0.083407,0.097469
19921016,0.062199,0.083077,0.10129 
19921019,0.063838,0.086278,0.10203 
19921020,0.068316,0.091319,0.10131 
19921021,0.068294,0.094686,0.10542 
19921022,0.067281,0.091402,0.10119 
19921023,0.068521,0.093997,0.10153 
19921026,0.068353,0.095585,0.10663 
19921027,0.068306,0.091833,0.1042  
19921028,0.067012,0.090774,0.10293 
19921029,0.061526,0.088286,0.10517 
19921030,0.067026,0.095544,0.10887 
19921102,0.073976,0.099971,0.11058 
19921103,0.069923,0.097606,0.11029 
19921104,0.061948,0.085569,0.099024
19921105,0.065544,0.086342,0.097145
19921106,0.059363,0.075877,0.088514
19921109,0.055066,0.074668,0.085948
19921110,0.05104 ,0.071533,0.08465 
19921111,0.049583,0.070158,0.088631
19921112,0.048004,0.073351,0.086352
19921113,0.049813,0.068825,0.081357
19921116,        ,        ,        
19921117,        ,        ,        
19921118,        ,        ,        
19921119,        ,        ,        
19921120,        ,        ,        
19921123,0.048868,0.065564,0.072259
19921124,0.048599,0.064254,0.072365
19921125,0.049412,0.06306 ,0.074701
19921127,0.052198,0.065667,0.076998
19921130,0.051095,0.066717,0.07888 
19921201,0.0507  ,0.064826,0.073536
19921202,0.050293,0.063303,0.074339
19921203,0.04731 ,0.064019,0.078642
19921204,0.041615,0.057319,0.067688
19921207,0.04316 ,0.057124,0.066272
19921208,0.042076,0.056276,0.067386
19921209,0.041934,0.057744,0.06841 
19921210,0.041663,0.053357,0.06842 
19921211,0.039069,0.051271,0.061566
19921214,0.038638,0.051575,0.06312 
19921215,0.039112,0.049606,0.062713
19921216,0.036412,0.048934,0.057224
19921217,0.035568,0.046753,0.057724
19921218,        ,        ,        
19921221,0.043449,0.057193,0.072477
19921222,0.044126,0.059171,0.075981
19921223,0.043686,0.060063,0.074396
19921224,0.042974,0.05915 ,0.073537
19921228,0.045949,0.061859,0.078055
19921229,0.045621,0.061912,0.081279
19921230,0.045703,0.063903,0.087326
19921231,0.048002,0.063555,0.084136
19930104,0.05107 ,0.066291,0.088752
19930105,0.050974,0.067691,0.085912
19930106,0.051507,0.066967,0.086351
19930107,0.054141,0.067903,0.089198
19930108,0.05062 ,0.066112,0.087141
19930111,0.051115,0.065893,0.084489
19930112,0.050759,0.067055,0.086591
19930113,0.0497  ,0.067456,0.086483
19930114,0.046892,0.064378,0.084999
19930115,0.045198,0.062242,0.080463
19930118,0.045595,0.063951,0.084407
19930119,0.044056,0.064239,0.081936
19930120,0.044163,0.063611,0.080357
19930121,0.042213,0.061887,0.080956
19930122,0.042988,0.062068,0.081955
19930125,0.045828,0.064703,0.082354
19930126,0.047042,0.067358,0.083747
19930127,0.046589,0.067273,0.086445
19930128,0.046867,0.067405,0.08789 
19930129,0.047536,0.068033,0.086365
19930201,0.050988,0.073849,0.091304
19930202,0.050521,0.071176,0.089859
19930203,0.050083,0.069112,0.089752
19930204,0.049219,0.067972,0.086087
19930205,0.045167,0.061701,0.078316
19930208,0.046209,0.064061,0.080367
19930209,0.04668 ,0.063829,0.08034 
19930210,0.049128,0.065006,0.085061
19930211,0.044647,0.062024,0.07628 
19930212,0.042703,0.05965 ,0.077914
19930216,        ,0.06256 ,0.083002
19930217,0.043769,0.061971,0.085655
19930218,0.044677,0.06263 ,0.085957
19930219,0.047459,0.064195,0.083262
19930222,0.047147,0.06507 ,0.083825
19930223,0.048311,0.070397,0.086183
19930224,0.050605,0.07161 ,0.088269
19930225,0.047491,0.067469,0.087406
19930226,0.047695,0.067393,0.084123
19930301,0.048592,0.071939,0.085819
19930302,0.047996,0.069359,0.083141
19930303,0.048924,0.070809,0.080789
19930304,0.050521,0.074275,0.08736 
19930305,0.048073,0.071958,0.084976
19930308,0.051404,0.077966,0.089676
19930309,0.051276,0.074464,0.088746
19930310,0.048454,0.070009,0.08026 
19930311,0.045873,0.067223,0.078186
19930312,0.045677,0.063933,0.073984
19930315,0.046448,0.081751,0.092408
19930316,0.054897,0.083938,0.093336
19930317,0.053378,0.080394,0.088406
19930318,0.05411 ,0.079492,0.090482
19930319,0.055112,0.079764,0.094576
19930322,0.054172,0.08081 ,0.093636
19930323,0.053771,0.08055 ,0.094308
19930324,0.052954,0.077878,0.092028
19930325,0.050779,0.073958,0.08569 
19930326,0.051593,0.07575 ,0.086551
19930329,0.051457,0.078508,0.089851
19930330,0.050372,0.076432,0.089241
19930331,0.052177,0.076051,0.092591
19930401,0.051148,0.075511,0.09056 
19930402,0.047851,0.074367,0.083427
19930405,0.045691,0.0724  ,0.084153
19930406,0.041993,0.070587,0.08463 
19930407,0.044068,0.070235,0.084623
19930408,0.041859,0.06761 ,0.082439
19930412,0.044145,0.070764,0.086857
19930413,0.040412,0.070995,0.085795
19930414,0.041459,0.069208,0.089339
19930415,0.041878,0.068437,0.090936
19930416,0.041452,0.06701 ,0.08917 
19930419,0.041528,0.066835,0.091432
19930420,0.040593,0.065398,0.087268
19930421,0.039766,0.062256,0.088362
19930422,0.038788,0.061579,0.08945 
19930423,0.038788,0.063083,0.091557
19930426,0.04003 ,0.064284,0.093883
19930427,0.040939,0.06821 ,0.093177
19930428,0.041057,0.0683  ,0.089905
19930429,0.039403,0.064999,0.091849
19930430,0.039146,0.065889,0.091294
19930503,0.042245,0.06917 ,0.099379
19930504,0.042079,0.067237,0.096932
19930505,0.041554,0.06758 ,0.093899
19930506,0.043276,0.06763 ,0.092645
19930507,0.038663,0.063701,0.084649
19930510,0.037099,0.062251,0.084348
19930511,0.036914,0.061072,0.082875
19930512,0.034565,0.05986 ,0.085778
19930513,0.034614,0.059176,0.088686
19930514,0.036548,0.058212,0.074775
19930517,0.039634,0.056258,0.074153
19930518,0.039358,0.056956,0.078255
19930519,0.0385  ,0.056802,0.079597
19930520,0.039349,0.055648,0.079801
19930521,0.039189,0.057   ,0.079094
19930524,0.039397,0.057861,0.079773
19930525,0.03877 ,0.056991,0.081975
19930526,0.037841,0.055281,0.08026 
19930527,0.038216,0.054826,0.079398
19930528,0.038261,0.054861,0.077349
19930601,0.03983 ,0.057856,0.078688
19930602,0.039357,0.0567  ,0.077534
19930603,0.038301,0.055176,0.075864
19930604,0.037556,0.055581,0.074803
19930607,0.037241,0.054356,0.077127
19930608,0.038552,0.054384,0.075095
19930609,0.03838 ,0.054207,0.076692
19930610,0.039951,0.056969,0.078706
19930611,0.037123,0.050263,0.065702
19930614,0.042211,0.06096 ,0.083612
19930615,0.038382,0.055821,0.079943
19930616,0.03697 ,0.055057,0.075802
19930617,0.034973,0.051243,0.076794
19930618,0.035274,0.051739,0.071691
19930621,0.031867,0.048574,0.0731  
19930622,0.032185,0.048596,0.072515
19930623,0.031707,0.049075,0.073692
19930624,0.032993,0.050043,0.076918
19930625,0.034425,0.052155,0.078785
19930628,0.036949,0.055638,0.081296
19930629,0.037441,0.05645 ,0.081609
19930630,0.03768 ,0.05498 ,0.082483
19930701,0.036956,0.053699,0.078074
19930702,0.032129,0.049317,0.073695
19930706,0.034395,0.052521,0.078711
19930707,0.034435,0.051407,0.077065
19930708,0.034868,0.051389,0.072786
19930709,0.035661,0.049817,0.07    
19930712,0.036084,0.052181,0.075205
19930713,0.033362,0.049778,0.072617
19930714,0.032189,0.047546,0.069657
19930715,0.032157,0.046856,0.068151
19930716,0.031454,0.046114,0.068464
19930719,0.030647,0.045928,0.069575
19930720,0.03141 ,0.046028,0.067551
19930721,0.032604,0.049337,0.068283
19930722,0.033846,0.052338,0.067032
19930723,0.036933,0.054007,0.06642 
19930726,0.037413,0.054464,0.067547
19930727,0.034915,0.05251 ,0.068746
19930728,0.035375,0.053906,0.07124 
19930729,0.036341,0.053889,0.068804
19930730,0.035511,0.0516  ,0.070851
19930802,0.037102,0.053208,0.073268
19930803,0.036692,0.052457,0.072618
19930804,0.038114,0.05655 ,0.07385 
19930805,0.03526 ,0.053517,0.071328
19930806,0.032961,0.049291,0.070902
19930809,0.032297,0.048075,0.065211
19930810,0.031315,0.045325,0.062821
19930811,0.031168,0.044887,0.062686
19930812,0.031449,0.042747,0.056327
19930813,0.027246,0.038854,0.054635
19930816,0.015394,0.02241 ,0.032248
19930817,0.016445,0.024629,0.035887
19930818,0.01328 ,0.021227,0.028474
19930819,0.018147,0.014716,0.029621
19930820,0.01567 ,0.039728,0.061213
19930823,0.01757 ,0.045297,0.034048
19930824,0.048836,0.021911,0.033079
19930825,0.013162,0.061501,0.032734
19930826,0.059373,0.028891,0.06134 
19930827,0.010077,0.055453,0.039027
19930830,0.030836,0.042022,0.041473
19930831,0.050235,0.04248 ,0.061061
19930901,0.047423,0.053392,0.074535
19930902,0.022305,0.030444,0.03626 
19930903,0.018306,0.075231,0.027232
19930907,0.053772,0.031756,0.044246
19930908,0.018748,0.034187,0.049571
19930909,0.023227,0.084934,0.091991
19930910,0.067522,0.043649,0.078495
19930913,0.039096,0.060985,0.082251
19930914,0.041305,0.062287,0.086701
19930915,0.041572,0.062985,0.086803
19930916,0.042905,0.062582,0.08932 
19930917,0.044449,0.062773,0.088359
19930920,0.042224,0.060474,0.084729
19930921,0.042746,0.061347,0.087641
19930922,0.042583,0.062477,0.085883
19930923,0.040249,0.060216,0.082816
19930924,0.038062,0.057924,0.080787
19930927,0.03892 ,0.05891 ,0.084501
19930928,0.037448,0.057431,0.081572
19930929,0.037335,0.058302,0.08366 
19930930,0.03638 ,0.058061,0.083925
19931001,0.036388,0.057118,0.081956
19931004,0.036613,0.058392,0.084884
19931005,0.035507,0.056888,0.084125
19931006,0.035741,0.056492,0.085168
19931007,0.035649,0.056734,0.085401
19931008,0.032204,0.051273,0.078847
19931011,0.033968,0.053952,0.081785
19931012,0.033552,0.053471,0.081568
19931013,0.032233,0.052853,0.082364
19931014,0.031298,0.049381,0.077495
19931015,0.028619,0.047671,0.073974
19931018,0.029112,0.048373,0.074546
19931019,0.030152,0.048816,0.072655
19931020,0.028513,0.047618,0.069707
19931021,0.030073,0.049927,0.075439
19931022,0.033031,0.054108,0.077484
19931025,0.034426,0.05375 ,0.074553
19931026,0.032684,0.051176,0.075068
19931027,0.032221,0.052749,0.077468
19931028,0.032327,0.049965,0.073057
19931029,0.032021,0.050337,0.073536
19931101,0.036333,0.055428,0.079111
19931102,0.04018 ,0.055422,0.077301
19931103,0.037708,0.055342,0.077321
19931104,0.039852,0.060413,0.08187 
19931105,0.038631,0.055979,0.0785  
19931108,0.041328,0.058125,0.079915
19931109,0.036597,0.054001,0.075115
19931110,0.035686,0.053044,0.073035
